ID;Short Name;Long Name;Route Type;Color;Route URL;Shape;geo_point_2d
153;IC;Malines -- Ostende;Train;#25E813;;"{""coordinates"": [[[4.482785, 51.01765], [4.359118, 51.01084], [4.299069, 51.00909], [4.22911, 51.01449], [4.201663, 51.01629], [4.153496, 51.01944], [4.10143, 51.02278], [4.064472, 51.01523], [4.011095, 51.00315], [3.969195, 51.00196], [3.92137, 51.00315], [3.88188, 51.0016], [3.829591, 50.99175], [3.79709, 51.00281], [3.76889, 51.01753], [3.710673, 51.0359], [3.655201, 51.04729], [3.576856, 51.06431], [3.53621, 51.07321], [3.48737, 51.08391], [3.447848, 51.0923], [3.38673, 51.10761], [3.32989, 51.12801], [3.25747, 51.15411], [3.21673, 51.19723], [2.92581, 51.22821]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.969195, 51.00196], [4.011095, 51.00315], [4.064472, 51.01523], [4.10143, 51.02278], [4.153496, 51.01944], [4.201663, 51.01629], [4.22911, 51.01449], [4.299069, 51.00909], [4.359118, 51.01084], [4.482785, 51.01765]]], ""type"": ""MultiLineString""}";51.0765670408, 3.6966618112
49;BUS;Charleroi-Sud -- La Louviere-Sud;Train;#500762;;"{""coordinates"": [[[4.43857, 50.40471], [4.39422, 50.41217], [4.325381, 50.43331], [4.28844, 50.43496], [4.263829, 50.44796], [4.24737, 50.458], [4.190611, 50.46498]], [[4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471]]], ""type"": ""MultiLineString""}";50.4347366531, 4.31410806429
471;P;Hasselt -- Louvain;Train;#182331;;"{""coordinates"": [[[4.715868, 50.88228], [4.747681, 50.95626], [4.82404, 50.98441], [4.86354, 51.00247], [4.94583, 51.00986], [4.98736, 51.00669], [5.05003, 50.99334], [5.187405, 50.96376], [5.327631, 50.93082]], [[5.327631, 50.93082], [5.187405, 50.96376], [5.05003, 50.99334], [4.98736, 51.00669], [4.94583, 51.00986], [4.86354, 51.00247], [4.82404, 50.98441], [4.747681, 50.95626], [4.715868, 50.88228]]], ""type"": ""MultiLineString""}";50.9720577931, 4.99984618287
476;IC;Anvers-Central -- Lokeren;Train;#33CBC8;;"{""coordinates"": [[[3.987794, 51.10806], [4.06894, 51.1434], [4.08861, 51.15099], [4.142963, 51.17147], [4.185904, 51.18561], [4.259525, 51.20834], [4.286767, 51.21071], [4.329776, 51.21411], [4.390264, 51.19783], [4.432219, 51.19923], [4.421098, 51.2172]]], ""type"": ""MultiLineString""}";51.179718757, 4.21616035654
341;L;Charleroi-Sud -- Mons;Train;#8DE895;;"{""coordinates"": [[[3.942542, 50.45386], [3.956093, 50.47164], [4.007808, 50.46988], [4.059987, 50.47075], [4.09852, 50.46954], [4.126349, 50.47446], [4.190611, 50.46498]], [[3.942542, 50.45386], [3.956093, 50.47164], [4.007808, 50.46988], [4.059987, 50.47075], [4.09852, 50.46954], [4.126349, 50.47446], [4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471]], [[4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471]]], ""type"": ""MultiLineString""}";50.4522404674, 4.18854933469
595;P;Zottegem -- Denderleeuw;Train;#CDB055;;"{""coordinates"": [[[3.81441, 50.8691], [3.85747, 50.8913], [3.880616, 50.89722], [3.896657, 50.90165], [3.922418, 50.90719], [3.987525, 50.91105], [4.023957, 50.90684], [4.050617, 50.90327], [4.07183, 50.89193]]], ""type"": ""MultiLineString""}";50.9000440476, 3.94196221842
594;S3;Schaerbeek -- Courtrai;Train;#6112C2;;"{""coordinates"": [[[4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [4.050617, 50.90327], [4.023957, 50.90684], [3.987525, 50.91105], [3.922418, 50.90719], [3.896657, 50.90165], [3.880616, 50.89722], [3.85747, 50.8913], [3.81441, 50.8691], [3.733242, 50.87568], [3.6984, 50.8743], [3.600388, 50.85012], [3.495013, 50.82639], [3.391627, 50.83366], [3.264548, 50.8245]]], ""type"": ""MultiLineString""}";50.8627969845, 3.83352965571
290;IC;Liers -- La Louviere-Sud;Train;#6317B1;;"{""coordinates"": [[[4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471], [4.468512, 50.39272], [4.52186, 50.4101], [4.542787, 50.42383], [4.55265, 50.42915], [4.58455, 50.42953], [4.608824, 50.43223], [4.630534, 50.4492], [4.66263, 50.45095], [4.66939, 50.45255], [4.69381, 50.45275], [4.73355, 50.43954], [4.762371, 50.44333], [4.8063, 50.45624], [4.82842, 50.45774], [4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635], [5.622762, 50.66091], [5.600094, 50.69246], [5.566829, 50.69818]], [[5.566829, 50.69818], [5.600094, 50.69246], [5.622762, 50.66091], [5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455]], [[5.566829, 50.69818], [5.600094, 50.69246], [5.622762, 50.66091], [5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879], [4.82842, 50.45774], [4.8063, 50.45624], [4.762371, 50.44333], [4.73355, 50.43954], [4.69381, 50.45275], [4.66939, 50.45255], [4.66263, 50.45095], [4.630534, 50.4492], [4.608824, 50.43223], [4.58455, 50.42953], [4.55265, 50.42915], [4.542787, 50.42383], [4.52186, 50.4101], [4.468512, 50.39272], [4.43857, 50.40471], [4.39422, 50.41217], [4.325381, 50.43331], [4.28844, 50.43496], [4.263829, 50.44796], [4.24737, 50.458], [4.190611, 50.46498]], [[4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471], [4.468512, 50.39272], [4.52186, 50.4101], [4.542787, 50.42383], [4.55265, 50.42915], [4.58455, 50.42953], [4.608824, 50.43223], [4.630534, 50.4492], [4.66263, 50.45095], [4.66939, 50.45255], [4.69381, 50.45275], [4.73355, 50.43954], [4.762371, 50.44333], [4.8063, 50.45624], [4.82842, 50.45774], [4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455]], [[5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879], [4.82842, 50.45774], [4.8063, 50.45624], [4.762371, 50.44333], [4.73355, 50.43954], [4.69381, 50.45275], [4.66939, 50.45255], [4.66263, 50.45095], [4.630534, 50.4492], [4.608824, 50.43223], [4.58455, 50.42953], [4.55265, 50.42915], [4.542787, 50.42383], [4.52186, 50.4101], [4.468512, 50.39272], [4.43857, 50.40471], [4.39422, 50.41217], [4.325381, 50.43331], [4.28844, 50.43496], [4.263829, 50.44796], [4.24737, 50.458], [4.190611, 50.46498]], [[5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635], [5.622762, 50.66091], [5.600094, 50.69246], [5.566829, 50.69818]]], ""type"": ""MultiLineString""}";50.5036164874, 4.95137116729
596;P;Zottegem -- Poperinge;Train;#26EDFD;;"{""coordinates"": [[[3.264548, 50.8245], [3.391627, 50.83366], [3.495013, 50.82639], [3.600388, 50.85012], [3.6984, 50.8743], [3.733242, 50.87568], [3.81441, 50.8691]], [[2.736345, 50.85445], [2.87659, 50.8474], [2.999286, 50.77207], [3.04698, 50.78186], [3.11379, 50.79949], [3.183519, 50.81152], [3.224208, 50.82585], [3.264548, 50.8245], [3.391627, 50.83366], [3.495013, 50.82639], [3.600388, 50.85012], [3.6984, 50.8743], [3.733242, 50.87568], [3.81441, 50.8691]], [[2.736345, 50.85445], [2.87659, 50.8474], [2.999286, 50.77207], [3.04698, 50.78186], [3.11379, 50.79949], [3.183519, 50.81152], [3.224208, 50.82585], [3.264548, 50.8245]]], ""type"": ""MultiLineString""}";50.8312172885, 3.26976621033
195;IC;Tongres -- Gand-Saint-Pierre;Train;#D97779;;"{""coordinates"": [[[5.47328, 50.7844], [5.50938, 50.86864], [5.419946, 50.91045], [5.327631, 50.93082], [5.187405, 50.96376], [5.05003, 50.99334], [4.98736, 51.00669], [4.94583, 51.00986], [4.86354, 51.00247], [4.82404, 50.98441], [4.747681, 50.95626], [4.67219, 50.90353], [4.63352, 50.90052], [4.585, 50.89651], [4.5433, 50.89307], [4.50611, 50.88331], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [4.055451, 50.91962], [4.039649, 50.94282], [3.98498, 50.9709], [3.95936, 50.9844], [3.92137, 51.00315], [3.88188, 51.0016], [3.829591, 50.99175], [3.79709, 51.00281], [3.76889, 51.01753], [3.710673, 51.0359]], [[3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.95936, 50.9844], [3.98498, 50.9709], [4.039649, 50.94282], [4.055451, 50.91962], [4.07183, 50.89193], [4.09529, 50.88253], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.747681, 50.95626], [4.82404, 50.98441], [4.86354, 51.00247], [4.94583, 51.00986], [4.98736, 51.00669], [5.05003, 50.99334], [5.187405, 50.96376], [5.327631, 50.93082], [5.419946, 50.91045], [5.50938, 50.86864], [5.47328, 50.7844]]], ""type"": ""MultiLineString""}";50.9312266517, 4.63852672855
194;S4;Vilvorde -- Alost;Train;#6298FC;;"{""coordinates"": [[[4.039649, 50.94282], [4.055451, 50.91962], [4.07183, 50.89193], [4.09529, 50.88253], [4.11517, 50.88245], [4.16534, 50.87452], [4.20508, 50.86716], [4.24339, 50.86673], [4.273542, 50.86834], [4.289892, 50.87263], [4.326218, 50.88083], [4.34851, 50.87943], [4.380725, 50.84328], [4.373676, 50.83894], [4.379445, 50.83], [4.389517, 50.82219], [4.403871, 50.81836], [4.398932, 50.83928], [4.394424, 50.85407], [4.400963, 50.86778], [4.410024, 50.87779], [4.41998, 50.88888], [4.432826, 50.92458]], [[4.432826, 50.92458], [4.41998, 50.88888], [4.410024, 50.87779], [4.400963, 50.86778], [4.394424, 50.85407], [4.398932, 50.83928], [4.403871, 50.81836], [4.389517, 50.82219], [4.379445, 50.83], [4.373676, 50.83894], [4.380725, 50.84328], [4.34851, 50.87943], [4.326218, 50.88083], [4.289892, 50.87263], [4.273542, 50.86834], [4.24339, 50.86673], [4.20508, 50.86716], [4.16534, 50.87452], [4.11517, 50.88245], [4.09529, 50.88253], [4.07183, 50.89193], [4.055451, 50.91962], [4.039649, 50.94282]]], ""type"": ""MultiLineString""}";50.8740067837, 4.26409351481
277;IC;Bruxelles-Nord -- La Panne;Train;#FA661C;;"{""coordinates"": [[[2.601966, 51.0774], [2.652773, 51.0792], [2.66994, 51.07387], [2.868947, 51.03272], [3.043456, 51.02525], [3.127209, 51.02516], [3.33034, 50.99084], [3.41836, 50.98446], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.95936, 50.9844], [3.98498, 50.9709], [4.039649, 50.94282], [4.055451, 50.91962], [4.07183, 50.89193], [4.09529, 50.88253], [4.11517, 50.88245], [4.16534, 50.87452], [4.20508, 50.86716], [4.24339, 50.86673], [4.273542, 50.86834], [4.289892, 50.87263], [4.326218, 50.88083], [4.34851, 50.87943], [4.36085, 50.85966]]], ""type"": ""MultiLineString""}";50.9873156797, 3.5013911191
34;BUS;Mons -- Saint-Ghislain;Train;#2CC435;;"{""coordinates"": [[[3.820255, 50.44286], [3.856541, 50.44983], [3.885583, 50.45258], [3.942542, 50.45386]], [[3.942542, 50.45386], [3.885583, 50.45258], [3.856541, 50.44983], [3.820255, 50.44286]]], ""type"": ""MultiLineString""}";50.4506787992, 3.88115967892
334;L;Charleroi-Sud -- La Louviere- Centre;Train;#2E1F94;;"{""coordinates"": [[[4.17986, 50.47816], [4.23468, 50.50611], [4.29031, 50.4928], [4.325126, 50.49706], [4.355296, 50.51381], [4.38412, 50.50586], [4.40053, 50.46201], [4.3932, 50.44311], [4.39422, 50.41217], [4.43857, 50.40471]], [[4.43857, 50.40471], [4.39422, 50.41217], [4.3932, 50.44311], [4.40053, 50.46201], [4.38412, 50.50586], [4.355296, 50.51381], [4.325126, 50.49706], [4.29031, 50.4928], [4.23468, 50.50611], [4.17986, 50.47816]]], ""type"": ""MultiLineString""}";50.477070691, 4.32854927679
6;BUS;Bruges -- Lichtervelde;Train;#67AFF1;;"{""coordinates"": [[[3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723]], [[3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516]]], ""type"": ""MultiLineString""}";51.1120351781, 3.15350007415
557;P;Louvain -- La Panne;Train;#880295;;"{""coordinates"": [[[2.601966, 51.0774], [2.652773, 51.0792], [2.66994, 51.07387], [2.868947, 51.03272], [3.043456, 51.02525], [3.127209, 51.02516], [3.33034, 50.99084], [3.41836, 50.98446], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228]], [[2.601966, 51.0774], [2.652773, 51.0792], [2.66994, 51.07387], [2.868947, 51.03272], [3.043456, 51.02525], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228]]], ""type"": ""MultiLineString""}";50.9875176463, 3.65495032993
556;P;Gand-Saint-Pierre -- La Panne;Train;#139B1E;;"{""coordinates"": [[[3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.41836, 50.98446], [3.33034, 50.99084], [3.127209, 51.02516], [3.043456, 51.02525], [2.868947, 51.03272], [2.66994, 51.07387], [2.652773, 51.0792], [2.601966, 51.0774]], [[2.601966, 51.0774], [2.652773, 51.0792], [2.66994, 51.07387], [2.868947, 51.03272], [3.043456, 51.02525], [3.127209, 51.02516], [3.33034, 50.99084], [3.41836, 50.98446], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359]]], ""type"": ""MultiLineString""}";51.0190084563, 3.16064828619
146;EXTRA;Bruxelles-Midi -- Rochefort-Jemelle;Train;#5E355E;;"{""coordinates"": [[[4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.389517, 50.82219], [4.399885, 50.80917], [4.408114, 50.7947], [4.44949, 50.7661], [4.46741, 50.76016], [4.49706, 50.73796], [4.514834, 50.7257], [4.53286, 50.71141], [4.545435, 50.69965], [4.56936, 50.67367], [4.613883, 50.63761], [4.63639, 50.61945], [4.648884, 50.60882], [4.66854, 50.59082], [4.691497, 50.57048], [4.7201, 50.55194], [4.748531, 50.53421], [4.76779, 50.5213], [4.80187, 50.49935], [4.86222, 50.46879], [4.88026, 50.4548], [4.884417, 50.4291], [4.929754, 50.41969], [4.94974, 50.40637], [4.996051, 50.38744], [5.022836, 50.36814], [5.061162, 50.3433], [5.091406, 50.29105], [5.10778, 50.26777], [5.12426, 50.26237], [5.194376, 50.24904], [5.301096, 50.22413], [5.31389, 50.20282], [5.266697, 50.1604]]], ""type"": ""MultiLineString""}";50.4969096392, 4.82930946648
493;P;Jurbise -- Ath;Train;#721295;;"{""coordinates"": [[[3.777428, 50.62694], [3.800117, 50.61435], [3.833919, 50.60011], [3.852551, 50.59423], [3.87481, 50.58676], [3.903226, 50.55934], [3.91069, 50.5305]]], ""type"": ""MultiLineString""}";50.5875223026, 3.85359071802
403;L;Libramont -- Athus;Train;#2F81D2;;"{""coordinates"": [[[5.828944, 49.56334], [5.798058, 49.56409], [5.741347, 49.55621], [5.519122, 49.56082], [5.33112, 49.70697], [5.267189, 49.85283], [5.37927, 49.92043]]], ""type"": ""MultiLineString""}";49.6734645925, 5.47749063765
83;P;La Louviere-Sud -- Manage;Train;#8FF21B;;"{""coordinates"": [[[4.23468, 50.50611], [4.17986, 50.47816], [4.190611, 50.46498]]], ""type"": ""MultiLineString""}";50.487681574, 4.20249834841
85;IC;Deinze -- Poperinge;Train;#3F9ACC;;"{""coordinates"": [[[3.534435, 50.97826], [3.42551, 50.89246], [3.314007, 50.85587], [3.264548, 50.8245], [3.224208, 50.82585], [3.183519, 50.81152], [3.11379, 50.79949], [3.04698, 50.78186], [2.999286, 50.77207], [2.87659, 50.8474], [2.736345, 50.85445]], [[2.736345, 50.85445], [2.87659, 50.8474], [2.999286, 50.77207], [3.04698, 50.78186], [3.11379, 50.79949], [3.183519, 50.81152], [3.224208, 50.82585], [3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826]]], ""type"": ""MultiLineString""}";50.8445732607, 3.14538425103
582;P;Bruxelles-Midi -- Arlon;Train;#080669;;"{""coordinates"": [[[5.809972, 49.68053], [5.786525, 49.68824], [5.769116, 49.69094], [5.632689, 49.71825], [5.539757, 49.72733], [5.452557, 49.85432], [5.37927, 49.92043], [5.292646, 50.01951], [5.280527, 50.0906], [5.276783, 50.13276], [5.266697, 50.1604], [5.31389, 50.20282], [5.301096, 50.22413], [5.194376, 50.24904], [5.12426, 50.26237], [5.10778, 50.26777], [5.091406, 50.29105], [5.061162, 50.3433], [5.022836, 50.36814], [4.996051, 50.38744], [4.94974, 50.40637], [4.929754, 50.41969], [4.884417, 50.4291], [4.88026, 50.4548], [4.86222, 50.46879], [4.80187, 50.49935], [4.76779, 50.5213], [4.748531, 50.53421], [4.7201, 50.55194], [4.691497, 50.57048], [4.66854, 50.59082], [4.648884, 50.60882], [4.63639, 50.61945], [4.613883, 50.63761], [4.56936, 50.67367], [4.545435, 50.69965], [4.53286, 50.71141], [4.514834, 50.7257], [4.49706, 50.73796], [4.46741, 50.76016], [4.44949, 50.7661], [4.408114, 50.7947], [4.399885, 50.80917], [4.389517, 50.82219], [4.373676, 50.83894], [4.380725, 50.84328], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571]]], ""type"": ""MultiLineString""}";50.2543872984, 5.07718206758
583;P;Liege-Saint-Lambert -- Arlon;Train;#107BC5;;"{""coordinates"": [[[5.809972, 49.68053], [5.786525, 49.68824], [5.769116, 49.69094], [5.632689, 49.71825], [5.539757, 49.72733], [5.452557, 49.85432], [5.37927, 49.92043], [5.292646, 50.01951], [5.280527, 50.0906], [5.276783, 50.13276], [5.266697, 50.1604], [5.31389, 50.20282], [5.34629, 50.22247], [5.44014, 50.28367], [5.50154, 50.34942], [5.519304, 50.3768], [5.523566, 50.40326], [5.533561, 50.42818], [5.566959, 50.45686], [5.587635, 50.48328], [5.578855, 50.50921], [5.572567, 50.53056], [5.573567, 50.53992], [5.587237, 50.54762], [5.583933, 50.57063], [5.59983, 50.61314], [5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635]]], ""type"": ""MultiLineString""}";50.1006400058, 5.48323501042
246;IC;Anvers-Central -- Liege-Guillemins;Train;#51269E;;"{""coordinates"": [[[5.622762, 50.66091], [5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.448435, 51.18296], [4.494487, 51.16348], [4.560611, 51.13576], [4.638808, 51.11366], [4.671533, 51.09494], [4.708231, 51.07415], [4.773481, 51.03734], [4.80034, 51.02197], [4.82404, 50.98441], [4.86354, 51.00247], [4.94583, 51.00986], [4.98736, 51.00669], [5.05003, 50.99334], [5.187405, 50.96376], [5.327631, 50.93082], [5.419946, 50.91045], [5.50938, 50.86864], [5.47328, 50.7844]], [[5.622762, 50.66091], [5.600094, 50.69246], [5.566829, 50.69818], [5.535429, 50.75043], [5.47328, 50.7844], [5.50938, 50.86864], [5.419946, 50.91045], [5.327631, 50.93082], [5.187405, 50.96376], [5.05003, 50.99334], [4.98736, 51.00669], [4.94583, 51.00986], [4.86354, 51.00247], [4.82404, 50.98441], [4.80034, 51.02197], [4.773481, 51.03734], [4.708231, 51.07415], [4.671533, 51.09494], [4.638808, 51.11366], [4.560611, 51.13576], [4.494487, 51.16348], [4.448435, 51.18296], [4.432219, 51.19923], [4.421098, 51.2172]], [[5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635], [5.622762, 50.66091]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.448435, 51.18296], [4.494487, 51.16348], [4.560611, 51.13576], [4.638808, 51.11366], [4.671533, 51.09494], [4.708231, 51.07415], [4.773481, 51.03734], [4.80034, 51.02197], [4.82404, 50.98441], [4.86354, 51.00247], [4.94583, 51.00986], [4.98736, 51.00669], [5.05003, 50.99334], [5.187405, 50.96376], [5.327631, 50.93082], [5.419946, 50.91045], [5.50938, 50.86864], [5.47328, 50.7844], [5.535429, 50.75043], [5.566829, 50.69818], [5.600094, 50.69246], [5.622762, 50.66091]], [[5.47328, 50.7844], [5.535429, 50.75043], [5.566829, 50.69818], [5.600094, 50.69246], [5.622762, 50.66091]]], ""type"": ""MultiLineString""}";50.9553234742, 5.08569414013
